code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300452 ,山河药辅,0.783,15.44,15.29,15.64,15.12,15.32,1142150.0,1.03962,17693818.0,30.88,4.192,214924.8,169627.207464,化学制药,安徽,27.41,1.07,1.39,7.16,3.41,1.62,0.67,0.48,0.14,3.68,4.16,20150515.0,2.71,1.94,6.27,22.89,34.69,16.87,13186.0
300451 ,创业慧康,1.032,15.67,15.6,15.88,15.48,15.51,11903904.0,2.18126,186761873.0,34.822,3.189,1141296.936614,855165.948964,软件服务,浙江,45.47,5.46,7.28,30.34,11.47,2.98,12.04,1.65,0.085,3.28,4.73,20150514.0,6.62,0.91,25.87,40.62,52.49,19.4,23348.0
300450 ,先导智能,2.047,34.9,34.2,35.05,34.0,34.2,6725556.0,0.7932100000000001,232475710.0,32.798,8.533,3076704.66183,2959147.5472,专用机械,江苏,38.38,8.48,8.82,86.33,67.47,4.4,10.28,1.17,0.446,4.09,8.36,20150518.0,15.76,1.79,29.22,20.16,43.11,21.1,26741.0
300449 ,汉邦高科,-0.232,8.61,8.53,8.73,8.46,8.63,6592943.0,2.90185,56903381.0,123.0,1.011,262298.378958,195617.403093,IT设备,北京,71.15,2.27,3.05,21.92,11.75,0.08,9.95,3.27,0.061,4.73,1.82,20150422.0,3.14,1.03,-26.51,42.99,28.95,14.79,16213.0
300448 ,浩云科技,1.25,6.48,6.4,6.57,6.39,6.4,8572690.0,2.03854,55489526.0,18.0,3.499,448763.178312,272504.22732,软件服务,广东,151.16,4.21,6.93,15.8,10.62,2.49,2.37,0.34,0.021,1.85,3.46,20150424.0,4.06,0.59,19.38,18.47,39.69,5.53,13604.0
300447 ,全信股份,0.879,11.48,11.33,11.53,11.31,11.38,1626880.0,0.9337400000000001,18574158.0,-14.222,2.84,334376.603064,200018.124768,电气设备,江苏,33.97,1.74,2.91,15.91,12.48,1.52,7.39,2.54,0.084,4.34,2.62,20150422.0,1.69,0.58,-10.74,-20.22,54.74,19.66,15393.0
300446 ,乐凯新材,-1.917,13.3,13.6,13.64,13.27,13.56,3314050.0,1.8640700000000001,44376539.0,15.847,2.592,244986.0,236455.247,化工原料,河北,25.93,1.78,1.84,7.04,4.96,0.88,0.36,0.19,0.262,3.42,3.96,20150423.0,4.08,2.21,3.38,5.01,59.98,38.85,11928.0
300445 ,康斯特,0.155,12.91,12.89,13.12,12.84,12.89,772700.0,0.8002900000000001,10025991.0,28.817,3.876,211626.29712,124650.044354,电器仪表,北京,47.36,0.88,1.64,6.0,3.66,1.0,0.46,0.28,0.068,3.32,3.88,20150424.0,2.98,1.82,34.88,26.7,70.59,19.81,10444.0
300444 ,双杰电气,0.0,6.75,6.75,6.84,6.7,6.75,7539105.0,2.40569,51018009.0,20.795,2.683,395393.84955,211536.096075,电气设备,北京,49.01,3.13,5.86,37.16,22.69,5.29,3.02,0.52,0.034,2.52,2.68,20150423.0,5.67,0.97,16.26,-82.59,28.65,6.85,28214.0
300443 ,金雷股份,-1.453,15.6,15.77,15.86,15.5,15.83,2168392.0,1.35991,33858919.0,31.837,2.07,371368.61112,248743.84548,专用机械,山东,23.35,1.59,2.38,20.5,12.14,4.34,6.84,2.87,0.33899999999999997,7.54,2.1,20150422.0,7.84,3.29,70.08,101.43,26.54,16.39,12781.0
300442 ,普丽盛,0.29,13.83,13.88,13.94,13.77,13.79,593561.0,0.82267,8222956.0,-5.739,1.893,138300.0,99784.314375,轻工机械,上海,127.44,0.72,1.0,15.84,10.71,3.02,5.16,5.16,0.027000000000000003,7.31,1.89,20150424.0,0.93,0.93,4.98,2.86,21.18,1.35,9321.0
300441 ,鲍斯股份,-0.13,7.67,7.66,7.76,7.61,7.68,1428720.0,0.5300600000000001,10965329.0,42.611,3.217,507307.224034,206735.62299,机床制造,浙江,55.29,2.7,6.61,29.12,11.12,8.25,5.23,0.79,0.035,2.39,3.22,20150423.0,3.5,0.53,8.23,-40.63,33.3,6.67,12734.0
300440 ,运达科技,-0.421,7.1,7.12,7.17,7.07,7.13,1661300.0,0.37282000000000004,11808767.0,30.87,2.698,318080.0,316377.94611,软件服务,四川,339.84,4.46,4.48,18.57,15.98,1.41,0.39,0.09,0.005,2.63,2.71,20150423.0,6.42,1.43,-19.35,-13.41,50.27,3.26,22731.0
300439 ,美康生物,-0.345,14.43,14.46,14.53,14.38,14.48,904117.0,0.44817,13057628.0,20.324,2.508,499477.5669,291101.488119,医疗保健,浙江,19.35,2.02,3.46,46.45,23.95,4.18,6.1,1.76,0.38,5.75,2.52,20150422.0,9.97,2.88,4.68,1.49,34.28,8.49,18663.0
300438 ,鹏辉能源,0.774,15.63,15.6,15.76,15.52,15.51,1349080.0,0.63563,21110693.0,16.453,1.937,439440.377499,331734.055314,电气设备,广东,24.03,2.12,2.81,51.38,31.36,12.45,10.69,3.8,0.161,8.07,1.92,20150424.0,9.05,3.22,52.54,-38.66,21.98,7.65,19049.0
300437 ,清水源,0.36,11.16,11.1,11.23,11.04,11.12,1535220.0,1.14788,17106211.0,9.864,1.669,243647.31294,149258.82294,化工原料,河南,18.64,1.34,2.18,40.48,21.44,3.5,6.42,2.94,0.149,6.69,1.66,20150423.0,5.4,2.47,14.79,-34.85,28.14,8.61,15559.0
300436 ,广生堂,-0.107,37.39,37.26,37.5,36.31,37.43,3465523.0,3.08343,127741977.0,317.672,9.395,523460.0,420233.3141,化学制药,福建,173.28,1.12,1.4,9.13,2.54,2.32,2.16,1.54,0.054000000000000006,4.01,9.32,20150422.0,2.0,1.43,25.31,-37.46,79.68,6.91,14410.0
300435 ,中泰股份,-0.602,11.56,11.61,11.75,11.53,11.63,1827915.0,1.54281,21299519.0,42.815,3.467,288425.468,136962.593312,机械基件,浙江,39.39,1.19,2.5,15.15,11.63,0.77,2.03,0.81,0.07400000000000001,3.33,3.49,20150326.0,3.49,1.4,33.88,-9.4,18.26,13.56,10921.0
300434 ,金石东方,-1.285,7.68,7.78,7.78,7.66,7.78,1095763.0,0.48454,8460556.0,20.757,1.145,308539.293696,173679.452928,化学制药,四川,15.19,2.26,4.02,31.43,8.6,5.12,18.16,4.52,0.128,6.71,1.16,20150424.0,4.52,1.13,6.93,7.03,65.79,18.47,12727.0
300433 ,蓝思科技,-1.323,8.95,9.1,9.1,8.9,9.07,27622565.0,0.7063400000000001,247909705.0,55.938,2.195,3514518.12334,3500044.672905,元器件,湖南,0.0,39.11,39.27,421.88,132.6,230.33,17.96,0.46,-0.02,4.08,2.22,20150318.0,88.19,2.25,6.95,-188.18,18.16,-2.02,72494.0
300432 ,富临精工,0.663,6.07,6.0,6.15,6.0,6.03,1663300.0,0.44191,10129734.0,-1.316,1.796,301864.59025,228465.973613,汽车配件,四川,22.54,3.78,4.97,30.59,20.54,6.66,23.01,4.63,0.067,3.38,1.78,20150319.0,-12.2,-2.45,15.4,31.5,33.38,9.96,24249.0
300431 ,暴风集团,1.014,4.98,5.0,5.06,4.92,4.93,11218027.0,4.61354,55968109.0,-1.478,238.278,164103.207474,121090.796082,互联网,北京,0.0,2.43,3.3,5.52,6.09,0.27,4.02,1.22,-0.336,0.06,76.25,20150324.0,-7.43,-2.25,-88.85,-274.6,-19.9,-256.4,69002.0
300430 ,诚益通,0.241,8.31,8.34,8.39,8.24,8.29,2360700.0,1.05719,19653618.0,21.868,1.379,226039.392576,185562.725472,电器仪表,北京,39.2,2.23,2.72,22.15,12.77,1.98,9.04,3.32,0.053,6.03,1.38,20150319.0,4.29,1.58,35.71,20.19,39.81,9.72,12033.0
300429 ,强力新材,-0.086,11.59,11.58,11.81,11.51,11.6,11028654.0,3.67242,128425820.0,20.985,1.9769999999999999,597178.676692,348059.984241,化工原料,江苏,45.24,3.0,5.15,19.4,8.9,3.07,7.42,1.44,0.064,3.09,3.76,20150324.0,5.5,1.07,9.72,-10.18,36.25,17.97,17828.0
300428 ,四通新材,-0.847,12.88,12.92,13.08,12.8,12.99,2055064.0,1.48865,26466330.0,17.173,2.128,744939.597864,177807.3696,铝,河北,18.72,1.38,5.78,69.08,43.42,17.29,14.52,2.51,0.174,6.05,2.15,20150319.0,13.46,2.33,481.25,331.38,20.02,6.35,17363.0
300427 ,红相股份,0.361,13.9,13.87,14.18,13.81,13.85,2395242.0,0.9717500000000001,33465196.0,21.385,2.449,498093.64806,342619.29439,电气设备,福建,20.34,2.46,3.58,41.01,18.72,3.43,9.73,2.71,0.17,5.67,2.44,20150217.0,6.54,1.82,23.88,2.7,43.54,19.75,14059.0
300426 ,唐德影视,0.326,6.15,6.09,6.18,6.09,6.13,1800900.0,0.7126,11051843.0,-2.651,11.761,254507.295,155425.008465,影视音像,浙江,0.0,2.53,4.14,27.72,25.75,0.19,1.43,0.35,-0.106,0.52,11.72,20150217.0,-3.26,-0.79,-82.07,-280.41,18.45,-132.45,16634.0
300425 ,环能科技,0.216,4.64,4.65,4.69,4.64,4.63,1257639.0,0.19948000000000002,5867363.0,22.308,1.9889999999999999,313697.568544,292528.30352,环境保护,四川,39.47,6.3,6.76,30.77,16.64,3.16,4.89,0.72,0.028999999999999998,2.34,1.98,20150216.0,3.91,0.58,35.34,76.48,39.41,10.44,20085.0
300424 ,航新科技,0.616,17.96,17.76,18.18,17.55,17.85,5010150.0,3.14182,89293300.0,85.687,4.526,430953.73812,286401.711872,航空,广东,3559.79,1.58,2.4,21.43,11.35,3.13,2.12,0.88,0.001,3.97,4.5,20150422.0,4.68,1.95,207.24,-84.74,25.73,0.13,20756.0
300423 ,鲁亿通,-2.073,13.7,14.03,14.05,13.56,13.99,2586015.0,1.03571,35863428.0,8.303,2.205,684052.2203,342068.73907,电气设备,山东,12.47,2.52,4.99,72.76,53.08,1.81,18.23,3.65,0.58,6.21,2.25,20150217.0,8.5,1.7,44.37,35.47,41.27,15.31,13573.0
300422 ,博世科,0.548,11.01,11.0,11.14,10.93,10.95,2577638.0,0.97374,28418936.0,16.682,2.66,391772.328978,291451.311888,环境保护,广西,13.75,2.65,3.56,71.45,32.36,4.85,4.66,1.31,0.2,4.14,2.64,20150217.0,5.99,1.68,23.37,16.91,29.46,11.05,24347.0
300421 ,力星股份,0.295,6.79,6.77,6.84,6.73,6.77,2567090.0,1.39835,17408903.0,12.241,1.529,166840.080316,124651.209067,机械基件,江苏,23.06,1.84,2.46,14.88,8.17,4.67,8.93,3.63,0.073,4.68,1.45,20150217.0,1.57,0.64,4.99,0.01,23.03,10.54,17100.0
300420 ,五洋停车,3.172,7.48,7.21,7.66,7.17,7.25,32251886.0,6.87387,240763679.0,41.556,3.339,535291.605772,350958.414268,机械基件,江苏,31.95,4.69,7.16,24.47,13.92,2.62,4.71,0.66,0.113,2.24,3.24,20150217.0,3.99,0.56,31.79,47.12,35.64,14.56,15816.0
300419 ,浩丰科技,0.495,6.09,6.13,6.14,6.04,6.06,2290500.0,0.9407500000000001,13959066.0,-3.5,2.616,223962.04593,148276.54296,软件服务,北京,122.96,2.43,3.68,12.25,9.53,1.37,8.01,2.18,0.025,2.33,2.6,20150122.0,-3.36,-0.91,-13.26,-41.82,24.49,4.55,23317.0
300418 ,昆仑万维,0.158,12.64,12.55,12.78,12.45,12.62,8686804.0,1.38921,109762973.0,14.364,3.635,1456060.017024,790385.258352,互联网,北京,9.59,6.35,11.52,97.59,48.47,0.19,2.28,0.2,0.32899999999999996,5.15,2.45,20150121.0,47.92,4.16,-2.84,91.3,80.07,44.05,77629.0
300417 ,南华仪器,7.95,51.19,47.1,51.3,46.98,47.42,3396605.0,8.24705,168304285.0,149.81,10.142,417710.4,210829.536872,电器仪表,广东,25.57,0.41,0.82,6.14,4.29,1.5,1.2,1.47,0.94,5.05,9.39,20150123.0,2.38,2.91,202.12,413.9,62.95,36.0,7422.0
300416 ,苏试试验,2.034,19.56,19.16,19.56,19.13,19.17,714611.0,0.82545,13804582.0,35.564,3.511,265189.642812,169335.862812,电器仪表,江苏,37.11,0.87,1.36,14.93,9.9,3.55,3.34,2.46,0.258,5.57,3.44,20150122.0,3.25,2.4,22.58,17.19,44.66,10.97,9844.0
300415 ,伊之密,-0.436,6.85,6.88,6.97,6.83,6.88,1098860.0,0.38477000000000006,7558404.0,16.707,2.505,295920.0,195626.233955,专用机械,广东,14.07,2.84,4.32,27.2,16.06,4.62,0.36,0.08,0.122,2.73,2.52,20150123.0,6.62,1.53,2.65,7.14,34.38,10.9,16173.0
300414 ,中光防雷,0.845,11.93,11.79,12.15,11.78,11.83,6848220.0,2.28785,82176500.0,38.484,4.53,387407.024938,357100.085149,元器件,四川,80.28,2.99,3.25,9.83,8.32,0.73,1.18,0.36,0.11,2.63,4.49,20150513.0,3.67,1.13,10.38,7.6,35.25,12.7,30330.0
300413 ,芒果超媒,2.665,41.99,41.09,42.66,41.08,40.9,4301355.0,0.9042,181218930.0,45.641,6.8629999999999995,4397532.452911,1997503.862978,影视音像,湖南,25.62,4.76,10.47,131.32,93.76,1.98,36.41,3.48,0.42,6.12,6.69,20150121.0,13.41,1.28,2.1,23.99,44.17,16.82,15430.0
300412 ,迦南科技,-0.156,6.41,6.38,6.53,6.37,6.42,1027700.0,0.46279000000000003,6625806.0,49.308,2.113,165582.7995,142343.681025,医疗保健,浙江,119.51,2.22,2.58,14.57,10.8,1.97,3.56,1.38,0.013000000000000001,3.05,2.1,20141231.0,1.76,0.68,-2.04,24.57,44.23,4.75,15242.0
300411 ,金盾股份,-0.668,7.44,7.43,7.6,7.42,7.49,1615740.0,1.09229,12111804.0,-2.011,2.154,339524.466216,110054.197896,专用机械,浙江,126.39,1.48,4.56,20.41,14.36,2.3,26.44,5.79,0.015,3.59,2.09,20141231.0,-15.06,-3.3,-8.94,-55.24,28.8,7.97,33200.0
300410 ,正业科技,0.0,8.78,8.81,8.87,8.71,8.78,4125744.0,1.15592,36286197.0,102.093,0.841,335275.365434,313378.81544,电器仪表,广东,44.8,3.57,3.82,30.93,17.49,1.63,13.7,3.59,0.049,5.36,1.64,20141231.0,4.48,1.17,-2.54,-37.63,39.93,7.6,18701.0
300409 ,道氏技术,1.988,11.8,11.57,12.11,11.49,11.57,7792784.0,3.07174,92269088.0,21.071,2.342,542785.75504,299357.14764,陶瓷,广东,0.0,2.54,4.6,48.74,28.98,8.07,13.15,2.86,-0.19,5.04,2.3,20141203.0,4.94,1.07,3.49,-230.04,22.89,-11.01,23201.0
300408 ,三环集团,0.194,20.68,20.66,20.8,20.28,20.64,5991065.0,0.36282000000000003,122997653.0,27.211,4.95,3604861.129496,3414799.746908,元器件,广东,39.29,16.51,17.43,84.34,53.23,18.53,3.84,0.22,0.131,4.18,4.94,20141203.0,45.4,2.6,-7.39,-9.03,50.83,30.66,22700.0
300407 ,凯发电气,0.0,7.34,7.31,7.37,7.29,7.34,1388084.0,0.7086100000000001,10175054.0,146.8,2.056,222498.461546,143781.908706,电气设备,天津,0.0,1.96,3.03,22.68,19.33,1.8,2.05,0.67,-0.11,3.57,2.06,20141203.0,4.87,1.61,-0.16,29.08,11.15,-12.45,17591.0
300406 ,九强生物,-2.065,15.18,15.5,15.5,15.15,15.5,3249061.0,0.9847500000000001,49695346.0,25.3,4.311,761714.097474,500843.446092,生物制药,北京,32.28,3.3,5.02,18.46,12.45,2.33,0.61,0.12,0.12,3.52,4.4,20141030.0,11.21,2.23,5.52,4.03,69.2,34.97,14661.0
300405 ,科隆股份,-0.42,7.12,7.17,7.21,7.08,7.15,4425061.0,3.5831,31667255.0,-10.788,1.278,162339.767904,87930.697752,化工原料,辽宁,50.83,1.23,2.28,16.84,11.49,3.53,5.25,2.3,0.035,3.72,1.92,20141030.0,1.31,0.57,-3.44,266.3,17.33,4.08,7920.0
300404 ,博济医药,-1.141,21.67,22.0,22.14,21.59,21.92,1025700.0,0.9277900000000001,22353505.0,361.167,7.015,377258.98925,239569.56452,医疗保健,广东,689.28,1.11,1.74,6.13,2.88,1.96,1.69,0.97,0.008,2.38,9.23,20150424.0,1.02,0.59,14.74,-72.78,41.42,3.81,8487.0
300403 ,汉宇集团,-0.379,5.26,5.33,5.37,5.26,5.28,5377080.0,1.41152,28579892.0,19.489,2.371,317178.0,200375.595096,家用电器,广东,23.18,3.81,6.03,16.66,8.36,2.48,1.78,0.3,0.057,2.26,2.33,20141030.0,4.74,0.79,15.57,41.25,37.29,16.69,18545.0
300402 ,宝色股份,0.202,9.92,9.88,10.03,9.83,9.9,1769000.0,2.04983,17530500.0,141.714,3.22,200384.0,85609.6,专用机械,江苏,121.68,0.86,2.02,16.11,10.54,4.33,2.24,1.11,0.02,3.08,3.21,20141010.0,1.62,0.8,516.14,131.53,15.04,2.14,14682.0
300401 ,花园生物,2.793,12.88,12.5,13.09,12.44,12.53,21519898.0,4.6883300000000006,276295430.0,20.125,3.5700000000000003,617323.34972,591204.4614,食品,浙江,13.07,4.59,4.79,18.95,11.07,3.95,1.59,0.33,0.479,3.61,3.47,20141009.0,10.07,2.1,30.36,49.97,75.75,54.92,23107.0
300400 ,劲拓股份,3.779,14.28,13.8,14.42,13.52,13.76,4570567.0,2.8963200000000002,64187119.0,37.579,6.565,348649.9128,225346.990848,专用机械,深圳,333.89,1.58,2.44,9.14,5.59,2.99,0.7,0.29,0.021,2.18,6.33,20141010.0,2.83,1.16,-32.43,-90.29,38.12,2.29,10495.0
300399 ,京天利,0.232,12.98,13.04,13.5,12.86,12.95,4219330.0,3.14746,55603731.0,99.846,5.827,256484.8,174003.731374,互联网,北京,84.27,1.34,1.98,5.05,4.39,0.17,0.21,0.11,0.038,2.23,5.81,20141009.0,1.94,0.98,64.28,357.68,21.22,5.73,16657.0
300398 ,飞凯材料,-0.301,13.27,13.31,13.47,13.21,13.31,3697660.0,0.86094,49298795.0,19.806,3.0,686910.971156,569932.186978,染料涂料,上海,28.13,4.29,5.18,37.0,15.16,7.03,9.49,1.83,0.237,4.42,3.01,20141009.0,7.79,1.51,0.5,-21.36,43.0,16.41,19865.0
300397 ,天和防务,0.091,22.07,21.98,22.36,21.62,22.05,10543327.0,6.8272200000000005,231530825.0,-31.085,4.939,529680.0,340828.5549,通信设备,陕西,59.14,1.54,2.4,14.57,7.19,3.66,5.23,2.18,0.09300000000000001,4.47,4.93,20140910.0,2.68,1.11,358.46,272.25,49.74,13.59,21063.0
300396 ,迪瑞医疗,-0.348,17.18,17.19,17.49,17.11,17.24,754740.0,0.30189000000000005,13011345.0,23.981,3.344,474219.54,429514.82634,医疗保健,吉林,24.75,2.43,2.76,19.6,8.64,2.93,2.87,1.04,0.174,5.14,3.36,20140910.0,7.84,2.84,23.51,39.23,64.61,20.55,8494.0
300395 ,菲利华,1.338,18.18,18.03,18.26,17.91,17.94,2034860.0,0.7562200000000001,36763636.0,33.272,5.013,544540.086,489193.295778,玻璃,湖北,48.29,2.69,3.0,13.66,7.47,4.23,1.63,0.54,0.09300000000000001,3.63,4.95,20140910.0,5.7,1.9,32.14,32.21,41.5,15.94,8317.0
300394 ,天孚通信,-1.449,33.33,33.81,34.14,33.27,33.82,2674850.0,1.52197,89935855.0,46.944,6.139,663073.38603,585771.61698,通信设备,江苏,43.48,1.76,1.99,12.4,8.12,2.46,4.07,2.05,0.389,5.43,6.23,20150217.0,4.2,2.11,20.14,42.38,53.97,31.08,12458.0
300393 ,中来股份,0.953,12.71,12.65,12.78,12.51,12.59,1908592.0,1.05465,24194423.0,23.981,1.802,456433.913065,230012.585296,塑料,江苏,20.02,1.81,3.59,74.95,42.77,16.45,15.66,4.36,0.314,7.05,1.79,20140912.0,6.0,1.67,-4.4,70.16,28.84,9.75,9502.0
300392 ,腾信股份,0.609,6.61,6.6,6.67,6.55,6.57,2072600.0,0.80022,13721344.0,132.2,5.114,253824.0,171201.375634,互联网,北京,288.75,2.59,3.84,14.8,11.07,1.3,0.82,0.21,0.006,1.29,5.08,20140910.0,-0.16,-0.04,-7.8,7.88,12.74,0.71,25524.0
300391 ,康跃科技,-0.163,6.11,6.11,6.24,6.06,6.12,1803884.0,0.5523800000000001,11104913.0,13.814,1.455,214055.364432,199532.063679,机械基件,山东,23.43,3.27,3.5,21.91,11.58,3.23,7.9,2.26,0.131,4.2,1.46,20140801.0,3.08,0.88,3.67,-31.21,31.0,9.99,15401.0
300390 ,天华超净,0.759,5.31,5.29,5.35,5.27,5.27,4391160.0,1.34698,23311461.0,35.4,3.456,292727.556,173106.814023,元器件,江苏,52.56,3.26,5.51,10.98,3.87,2.01,0.72,0.13,0.05,1.54,3.43,20140731.0,2.03,0.37,-6.92,36.6,28.74,7.85,28332.0
300389 ,艾比森,1.852,11.55,11.4,12.03,11.4,11.34,4124557.0,2.55753,48147595.0,15.25,2.851,369566.187375,186268.15746,半导体,深圳,32.04,1.64,3.2,20.84,14.85,3.81,0.97,0.3,0.09,4.05,2.8,20140801.0,7.95,2.49,26.5,27.88,34.11,6.7,9094.0
300388 ,国祯环保,-0.552,9.01,9.09,9.13,8.96,9.06,1437419.0,0.26165,12985268.0,17.482,2.277,603947.564763,494970.758813,环境保护,安徽,25.54,5.49,6.7,107.32,29.88,2.44,5.86,0.87,0.11,3.96,2.29,20140801.0,9.78,1.46,12.48,31.01,26.29,8.63,24246.0
300387 ,富邦股份,-0.388,10.26,10.36,10.41,10.22,10.3,1254027.0,0.43519,12888441.0,41.04,2.615,296572.500468,295651.276614,化工原料,湖北,39.66,2.89,2.89,14.06,6.45,1.79,3.69,1.28,0.065,3.92,2.63,20140702.0,4.38,1.52,1.14,1.73,32.86,12.21,9039.0
300386 ,飞天诚信,0.712,11.31,11.24,11.58,11.2,11.23,4472700.0,2.03999,50920015.0,35.344,2.707,472807.764,247972.4286,软件服务,北京,208.19,2.19,4.18,18.64,16.16,0.25,3.46,0.83,0.027000000000000003,4.18,2.69,20140626.0,8.67,2.07,-9.59,-69.2,35.99,2.91,33413.0
300385 ,雪浪环境,-1.672,13.53,13.75,13.76,13.37,13.76,2794898.0,2.37859,37730429.0,40.643,1.47,281716.529424,158980.740435,环境保护,江苏,20.85,1.18,2.08,31.11,16.46,5.56,5.91,2.84,0.33,5.75,2.39,20140626.0,4.22,2.03,37.94,84.6,22.74,12.6,9186.0
300384 ,三联虹普,0.368,16.38,16.32,16.65,16.17,16.32,1623214.0,0.8923900000000001,26706290.0,46.076,3.001,520677.500616,297942.747102,纺织机械,北京,24.71,1.82,3.18,28.39,16.78,1.92,8.21,2.58,0.33,5.46,2.99,20140801.0,5.39,1.7,62.56,25.45,37.11,21.76,12375.0
300383 ,光环新网,-2.387,20.04,20.96,20.96,19.97,20.53,27073655.0,1.90365,550193818.0,43.565,3.915,3088556.625684,2850088.675752,电信运营,北京,40.37,14.22,15.41,119.41,36.42,44.9,44.55,2.89,0.254,5.12,4.01,20140129.0,18.14,1.18,24.23,34.26,21.59,11.34,43408.0
300382 ,斯莱克,-0.583,5.12,5.15,5.16,5.1,5.15,1501600.0,0.266,7692608.0,21.333,2.987,289059.54048,289029.93408,专用机械,江苏,34.3,5.64,5.65,19.29,14.84,2.41,0.94,0.17,0.04,1.84,2.81,20140129.0,3.21,0.57,49.11,24.74,34.17,11.15,7856.0
300381 ,溢多利,-1.005,9.85,9.97,10.02,9.8,9.95,1074676.0,0.25037000000000004,10608455.0,35.292,1.984,422794.31588,422793.28163,生物制药,广东,0.0,4.08,4.08,43.82,20.92,11.05,10.28,2.52,-0.04,4.96,2.0,20140128.0,5.44,1.33,1.62,-257.36,36.12,-5.32,12776.0
300380 ,安硕信息,1.146,18.53,18.26,18.65,18.26,18.32,1361560.0,1.12339,25182112.0,87.159,6.001,254676.32,224585.780981,软件服务,上海,163.46,1.21,1.37,5.89,4.8,0.23,1.43,1.04,0.055999999999999994,3.09,5.93,20140128.0,1.19,0.86,10.52,30.29,39.2,3.22,19713.0
300379 ,东方通,-1.252,21.3,21.69,21.69,21.11,21.57,7402240.0,3.21175,158404992.0,48.409,4.105,590077.53804,490908.71901,软件服务,北京,98.92,2.3,2.77,20.15,7.34,0.82,11.84,4.27,0.055,5.19,4.16,20140128.0,1.0,0.36,49.63,358.38,77.51,16.72,22756.0
300378 ,鼎捷软件,0.596,15.2,15.05,15.58,15.01,15.11,9756101.0,3.71532,149511948.0,50.667,3.076,402657.94536,399138.19536,软件服务,上海,49.76,2.63,2.65,20.27,10.02,7.8,6.33,2.39,0.152,4.94,3.06,20140127.0,4.05,1.53,7.28,14.24,83.64,6.12,33000.0
300377 ,赢时胜,10.009,12.31,12.31,12.31,12.3,11.19,23176783.0,4.43904,285306166.0,51.399,3.354,913666.14798,642721.15224,软件服务,深圳,51.7,5.22,7.42,32.26,16.44,8.06,15.41,2.08,0.10800000000000001,3.67,3.05,20140127.0,4.06,0.55,16.91,6.12,78.21,22.4,51891.0
300376 ,易事特,0.0,4.39,4.4,4.44,4.38,4.39,3327900.0,0.14418,14670072.0,17.962,2.066,1021942.110284,1013298.415394,电气设备,广东,28.83,23.08,23.28,123.37,60.34,45.54,3.4,0.15,0.038,2.12,2.07,20140127.0,21.98,0.94,-18.36,4.39,31.25,11.35,46000.0
300375 ,鹏翎股份,0.888,3.41,3.36,3.46,3.36,3.38,4766304.0,1.0889,16274953.0,10.333,0.753,249353.991898,149261.931775,汽车配件,天津,22.99,4.4,7.31,26.55,13.52,6.04,3.71,0.51,0.04,2.66,1.27,20140127.0,7.74,1.06,27.74,5.8,25.0,6.94,11818.0
300374 ,恒通科技,0.0,8.98,9.02,9.02,8.95,8.98,427380.0,0.25079,3841966.0,30.966,1.4929999999999999,220829.278626,153034.12925,其他建材,北京,67.81,1.65,2.46,27.95,14.98,4.75,7.6,3.09,0.033,6.02,1.49,20150319.0,4.51,1.84,-6.23,-53.34,30.21,5.63,18218.0
300373 ,扬杰科技,-1.711,15.51,15.69,15.87,15.38,15.78,8104636.0,2.76554,126395034.0,38.775,3.011,732278.737443,454532.145276,半导体,江苏,53.12,2.93,4.72,33.57,17.09,9.65,10.09,2.14,0.07400000000000001,5.15,3.06,20140123.0,8.97,1.9,2.83,-45.0,27.87,8.62,25000.0
300371 ,汇中股份,0.606,11.62,11.52,11.96,11.48,11.55,2133560.0,1.9607200000000002,25022437.0,16.887,3.096,195009.3964,126443.43089,电器仪表,河北,35.51,1.09,1.68,7.11,3.85,1.7,1.22,0.73,0.163,3.75,3.08,20140123.0,3.12,1.86,25.65,31.55,57.89,26.87,11677.0
300370 ,安控科技,1.572,3.23,3.18,3.25,3.14,3.18,35520778.0,4.91675,113097216.0,-5.619,3.6470000000000002,309158.269112,233349.59611,电器仪表,北京,746.38,7.22,9.57,41.26,25.32,3.41,1.45,0.15,0.001,0.89,3.59,20140123.0,-2.49,-0.26,69.65,105.24,35.57,0.51,60469.0
300369 ,绿盟科技,-1.383,17.11,17.1,17.36,17.03,17.35,4320380.0,0.59972,74166116.0,81.476,4.456,1370151.448749,1232613.009752,软件服务,北京,0.0,7.21,8.01,36.2,26.31,1.15,13.9,1.74,-0.03,3.92,4.42,20140129.0,9.0,1.12,15.86,14.56,78.31,-12.73,18258.0
300368 ,汇金股份,-0.562,7.08,7.1,7.17,7.02,7.12,3632642.0,0.7832100000000001,25747645.0,79.82,4.531,376615.9803,328379.385228,IT设备,河北,463.1,4.65,5.32,14.98,6.72,2.07,1.3,0.24,0.004,1.56,4.56,20140123.0,1.39,0.26,-13.18,-12.3,27.51,1.45,34863.0
300367 ,东方网力,2.778,5.55,5.35,5.7,5.33,5.4,37204402.0,4.42051,207193488.0,15.012,1.159,663653.74638,467105.19723,IT设备,北京,18.77,8.35,11.96,81.64,58.9,2.89,16.17,1.35,0.07200000000000001,3.42,1.58,20140129.0,14.73,1.23,-1.29,35.49,63.07,25.28,48864.0
